production_countries,popularity,vote_average,vote_count,runtime,Action,Animation,Aventure,Comédie,Crime,Documentaire,Drame,Familial,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Thriller,Téléfilm,Western,release_year
0,3.4992,7.183,1266,122,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988
0,3.4983,6.099,1463,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006
0,3.4961,7.1,304,71,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005
0,3.496,6.659,6543,96,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2017
0,3.4957,6.3,8484,87,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
0,3.4954,6.901,3265,114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010
0,3.4918,6.371,1881,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
0,3.4904,5.768,2535,78,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002
0,3.4898,7.538,2739,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
0,3.4895,6.55,2136,103,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1996
0,3.4885,7.372,839,96,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1947
0,3.9218,6.3,397,106,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,3.9214,6.7,983,64,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004
0,3.9214,6.418,1287,106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
0,3.9201,6.348,2373,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
0,3.9194,7.041,1230,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2010
0,3.9178,6.849,751,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,3.914,6.037,1171,95,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006
0,3.9123,6.536,1352,98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
0,3.9118,7.021,2924,104,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
0,3.9092,5.886,908,102,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1993
0,3.907,5.888,2220,118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,3.9023,6.044,2727,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2010
0,3.9017,6.845,1169,115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
0,3.898,5.9,677,92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007
0,3.8967,6.393,1514,130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000
0,3.8954,6.485,641,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
0,3.8942,7.398,2711,89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
0,3.7193,7.183,323,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024
0,3.7193,6.7,1184,91,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996
0,3.7164,6.2,545,110,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1983
0,3.7151,5.997,534,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1987
0,3.7101,5.872,826,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2013
0,3.7052,6.443,783,60,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2003
0,3.7046,6.105,1602,95,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998
0,3.7042,6.823,2690,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020
0,3.7038,7.043,645,89,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987
0,3.7033,6.038,1510,114,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1995
0,3.7013,6.503,537,120,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1988
0,3.7007,6.315,1346,108,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1998
0,3.699,6.534,1241,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2012
1,3.3183,7.0,135,96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024
0,3.3154,7.121,232,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
0,3.3148,5.513,600,101,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995
0,3.3146,6.1,579,107,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1997
0,3.3144,5.955,1656,96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2003
0,3.3135,6.412,1126,97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,3.3103,7.395,228,90,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2010
0,3.3102,7.053,490,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020
0,3.3092,6.135,550,80,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1975
0,3.3085,5.833,852,97,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1986
0,3.3081,6.185,898,88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2005
0,3.3078,5.987,266,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1983
0,3.3072,6.522,1048,104,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2008
1,3.3047,7.069,87,98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025
0,3.3033,5.9,409,87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996
0,3.3031,6.389,569,101,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1991
0,3.2241,5.8,1821,83,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
0,3.2239,5.723,233,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
0,3.2237,6.044,45,92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025
0,3.0297,6.318,698,93,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2020
0,3.2225,6.35,570,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
0,3.2217,7.924,1592,75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2013
0,3.2197,6.286,189,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024
1,3.219,7.213,551,90,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1970
0,3.2177,5.719,1927,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
0,3.2167,6.541,740,122,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2023
0,3.2154,6.225,612,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
0,3.2129,6.726,811,105,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2001
0,3.2077,6.47,711,104,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
0,3.4632,7.38,2743,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
0,3.4612,6.057,897,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006
0,3.4608,5.881,846,89,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
0,3.4599,6.948,300,70,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024
0,3.4585,5.581,1160,98,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006
0,3.4549,6.043,2600,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
0,3.4522,6.087,990,83,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2001
1,3.4485,6.383,1251,98,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009
0,3.4485,6.808,1046,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
0,3.4484,6.343,1474,119,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2001
0,3.4471,5.622,425,97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019
0,3.4467,6.923,183,111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977
0,3.3338,5.808,370,98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2001
0,3.3324,7.3,603,129,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1952
0,3.3312,7.503,2056,109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2021
0,3.3312,6.03,803,110,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1995
0,3.3295,6.195,1143,103,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
0,3.3291,7.119,1759,100,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2012
0,3.3289,6.772,501,120,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1976
0,3.3281,5.977,281,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001
0,3.3268,7.391,265,71,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2007
0,3.2612,5.715,1108,96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015
0,3.3218,6.589,517,92,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,3.3218,5.9,2110,105,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
0,3.321,6.309,532,119,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992
0,3.3192,7.734,1701,76,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2012
0,3.3186,6.577,972,104,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1992
0,3.3185,5.912,922,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
0,3.3184,6.094,1786,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,3.2471,6.609,160,112,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023
0,3.247,6.442,411,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1971
0,3.2446,6.28,802,106,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995
0,3.2416,6.84,748,109,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019
1,3.2395,5.6,39,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009
0,3.2395,6.724,570,108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007
0,3.2388,5.838,1218,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
0,3.2376,5.658,774,101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
0,3.237,6.637,150,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999
0,3.2363,6.334,2272,91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
0,3.2359,5.657,623,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1992
0,3.235,7.396,824,80,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2018
0,3.2323,6.157,1076,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1972
0,3.23,6.829,240,98,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002
0,3.2295,7.435,927,140,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
0,3.227,6.649,494,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1985
0,3.2266,6.515,492,110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
0,3.2264,6.452,7443,97,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
0,3.226,6.605,453,108,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1974
0,3.1576,5.533,444,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
0,3.1515,6.616,756,101,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1984
0,3.1513,5.563,781,88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009
0,3.1503,6.0,690,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
1,3.1492,7.2,761,141,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1993
0,3.1479,5.616,1516,109,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014
1,3.146,5.935,1975,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
0,3.1454,5.975,989,115,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2002
0,3.1432,6.1,365,109,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1991
0,3.1425,6.5,429,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
0,3.1425,6.49,690,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
0,2.7406,6.677,302,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025
0,3.1409,7.23,1412,94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983
1,3.1386,7.369,1414,105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021
0,3.1386,6.858,1584,130,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
0,3.1373,6.65,831,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
0,3.3838,6.774,296,89,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023
0,3.3825,6.267,521,95,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008
0,3.3824,6.161,1549,117,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013
0,3.3802,5.969,414,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019
0,3.3799,6.335,784,75,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1991
0,3.3782,7.284,261,97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
0,3.3782,5.611,247,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996
0,3.3731,6.605,1452,95,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
0,3.3712,6.958,1564,127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017
0,3.3696,5.603,799,92,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006
0,3.3694,5.843,557,101,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1984
0,3.3691,5.978,3159,100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
0,3.3681,6.683,322,119,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995
0,3.3673,5.823,609,95,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1998
0,3.1371,6.552,786,103,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010
0,3.1369,6.966,1018,107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997
1,3.1328,6.166,1658,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016
0,3.1327,6.717,497,123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,3.1323,7.08,2037,102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
0,3.1317,5.76,354,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024
0,3.1272,7.003,474,68,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2004
0,3.127,7.181,861,93,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2016
0,3.1252,6.022,341,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019
0,3.1245,6.647,109,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2022
0,3.1243,5.712,125,111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1995
0,3.1232,7.136,1393,126,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
0,3.1215,6.612,1405,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
0,3.1214,5.85,60,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026
0,3.3994,6.317,1621,97,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008
0,3.399,7.565,13681,108,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
0,3.3981,6.081,1715,84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
0,3.3938,6.814,492,66,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2005
0,3.39,7.196,826,111,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2003
0,3.3887,6.196,1789,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
0,3.388,6.152,568,95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997
0,3.3876,5.767,1484,108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2002
0,3.3858,6.561,1215,100,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001
0,3.3853,6.195,1085,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
0,3.0968,6.9,606,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012
0,3.0934,7.312,770,75,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2010
0,3.0904,5.952,429,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,3.0889,6.764,1067,102,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,3.0878,7.099,1823,90,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015
0,3.0877,6.1,136,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022
0,3.0868,5.995,505,108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
0,3.0852,7.92,1398,67,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1926
0,3.0824,6.371,456,85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002
0,3.082,6.693,410,89,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
0,3.081,5.596,355,86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2005
0,3.0807,7.058,1579,103,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
0,3.3618,7.248,400,86,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2020
0,3.0777,7.14,498,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,3.0756,5.9,841,108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009
0,3.2705,6.052,344,110,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,3.2703,5.589,246,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,3.2689,5.502,253,78,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2007
0,3.2688,6.703,278,123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
0,3.2686,6.318,1812,105,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014
0,3.2681,5.997,717,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
0,3.2664,5.803,1357,84,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
0,3.2647,6.665,715,124,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,3.2637,6.755,321,121,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1974
0,3.2635,6.9,557,114,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1996
0,3.2626,5.891,428,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021
1,3.2623,6.86,681,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,3.2606,6.067,582,135,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1996
0,3.259,5.8,250,124,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1996
0,3.2584,7.288,1755,101,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022
0,3.2541,6.253,1789,102,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
0,3.2526,6.092,776,102,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2010
0,3.2483,6.091,1159,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1993
0,3.4261,7.013,1028,165,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1974
0,3.4253,6.6,661,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1980
0,3.4248,7.636,348,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022
0,3.4224,6.664,742,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1993
0,3.4217,5.558,790,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,3.4198,6.388,1898,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003
0,3.4195,7.395,1591,93,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019
0,3.4169,6.762,1531,113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1997
0,3.4141,6.772,642,121,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1991
0,3.412,6.502,962,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1995
1,3.4118,6.568,88,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,3.411,5.853,1164,109,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2009
0,3.4083,5.821,1347,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
0,3.4072,6.29,450,113,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982
1,3.4,5.762,1646,90,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,3.4459,6.375,268,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022
0,3.443,5.555,589,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2008
0,3.4415,6.402,2259,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
0,3.4393,6.288,700,106,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004
0,3.4388,6.121,1482,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010
0,3.4362,7.194,330,121,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2023
0,3.4309,5.71,1594,108,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
1,3.4297,7.53,2152,115,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019
0,3.4292,7.28,202,83,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2021
0,3.4286,7.251,765,94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2018
0,3.4282,6.093,1815,101,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015
0,3.4276,6.982,443,109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
0,3.4267,6.2,1266,102,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1985
0,3.205,6.284,530,106,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
0,3.2039,6.701,789,106,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1987
0,3.1997,6.466,2435,117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
1,3.1992,6.6,1212,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980
0,3.1972,6.925,1602,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021
0,3.1967,6.236,1088,112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,3.1965,5.544,374,91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013
0,3.1926,7.504,1132,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1966
0,3.1874,7.439,1311,107,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
0,2.6838,6.0,267,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
0,3.1827,6.8,1640,139,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2016
0,3.1818,6.64,788,95,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2022
0,3.1784,7.3,1053,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1953
